product_id,quantity,wholesale_cost,sale_price,supplier_id
WU5V80SNYN52,1281,128.32,211.73,EDBLMFTH
ET5PUK85QPIL,2796,112.85,144.56,GRMSDYOC
EXED4ZFPOEEF,6925,353.85,513.44,FPFGSVTM
O3SYKMO9MO1D,5516,396.75,560.21,DOOBGRTI
34SK7MJEE6F1,2280,129.16,232.88,STXXDNQZ
9ZMVKD90OQ7F,6433,395.42,604.6,UCBFAQDG
4Z0DCVBEIR97,2814,101.97,184.67,EQXLGHHJ
SA5NAC298JW3,3135,398.08,460.58,ZXZRBVUV
Q1I5VU1R670R,3367,382.22,494.21,VIIDPXME
TFM49MOX5G0Q,3732,425.09,673.77,NVCVUSTT
G3UC1Z4GQY1S,2701,129.16,178.11,TANXPDQQ
ZULLI1F8T9OV,2026,111.27,191.27,STXXDNQZ
U7TE8KJF9IEE,6048,391.44,678.76,HUWQAVUH
6I445PLPXCWX,7054,383.54,660.46,EDLOOHTK
7ZVYKAW0O6GN,262,15.75,22.0,FPFGSVTM
CNACMCSCW0C3,6382,396.75,725.26,EBBQNKMM
XXX6P83BXTXL,2235,121.7,176.1,GDVLVXYD
GGFYNHX2YT1K,6698,478.4,606.61,NCJCTCKB
ADEGK5W4NLCE,6319,316.63,525.92,EKYLYNIF
3ZCIP3HF9ELX,4871,447.22,760.27,ARBKBLYG
2QV6Q8K0LBYP,1994,116.04,194.37,GIIXLRCH
GTTJQGW4JRN4,5363,386.16,445.24,MFGBXQKF
JM7T9O0MAYPQ,3915,356.4,589.13,MFUBGGQI
I7EZVQEWESDB,6693,427.83,741.0,RFTNQGSK
N8NOJMULL151,109,3.24,5.52,NRAPQGHO
RXZE4K4H3OM5,7149,392.76,622.52,LAMXTHZE
UKPF6RRQM0EB,5586,391.44,433.72,EDBLMFTH
HIF720VIY6GX,4614,418.27,784.67,DBGUCAJE
WFVHC098SL81,2799,149.02,233.07,VCUMMSSB
O7AGTWBSQBY9,3638,427.83,485.16,FPFGSVTM
WJWICA1OEAHB,7176,375.7,509.82,CNJNFNTK
K10NJBDFKKF2,5545,395.42,640.18,YIVQFZLU
A1JG6AR0GVH7,98,5.52,6.24,ZMRZDYHV
J9OVI7J49OIX,1400,122.52,209.63,MFGBXQKF
JY86PJ67NNJO,4112,406.1,507.22,EDBLMFTH
9QOHOE3QMB7C,1308,112.85,208.55,EBBQNKMM
N4ULP26K89JG,5842,384.85,607.68,EQXLGHHJ
TIFV1AHIL6K5,2020,122.52,183.41,CNJNFNTK
RKS2LQ3EJNQP,2853,106.58,167.65,WLJJEFNP
0974QVMU7H42,3669,406.1,534.02,EWZUFAKC
86UM7EL6YU47,2747,136.79,164.01,FCZOBULH
EOCQKZSZXZEX,173,12.08,19.24,CNJNFNTK
GE77KL5MKGI9,282,12.72,17.43,ZEOUUSJW
42IWV02W4IG7,2056,122.52,148.25,UXPYBZTF
SIPZ1W52NVDC,5384,444.43,552.87,FCZOBULH
64GTX0SEO37Z,4126,387.48,714.13,KVHNDYBZ
BO91RML6PX3L,1203,116.04,159.67,BPFURQET
LL84MEQJDEIN,4323,374.4,502.82,EQXLGHHJ
AMRWMFOPG3T0,6041,356.4,430.17,GIBRUMBP
ERG9YBGUF2H9,3756,383.54,727.19,CNJNFNTK
C75479QOXDCT,2179,104.27,142.85,ISJDSKXJ
R0GF0OO90FUR,7143,369.22,453.03,NCJCTCKB
XTXNT4ML1P8H,6829,386.16,693.93,EDLOOHTK
LQRZJVZ62GPX,3726,431.95,780.1,JKQRHISX
52H715KCKD9Z,6006,394.09,679.81,EWZUFAKC
JT5D1SK4AHEC,148,15.4,27.21,IDGKAJJJ
SBQON35LNNZQ,6595,365.35,652.52,JKQRHISX
DB2CE1KCVSYR,2267,124.99,188.61,EWZUFAKC
MS7J38VOMAMR,1930,128.32,182.73,GXAGGFBI
PLYO72ASQ73J,518,43.43,77.44,HFPVCJRL
81YTV0NZP2BX,1834,138.51,198.07,DOOBGRTI
MBJ9C6LQ7IOD,3552,411.49,741.92,FREEBJJB
0NF2IE5JBOB9,2196,105.8,192.98,YIVQFZLU
QN6VOYGMPVY9,833,35.22,66.18,UCBFAQDG
PVF7BFTX182J,2741,158.01,194.98,EQXLGHHJ
4Q3EQ5Z9E5KJ,1425,99.7,177.67,JKQRHISX
RGQ0NT86BNJ8,3201,420.99,777.15,MFGBXQKF
8QIHPO6QZ6V9,6056,383.54,726.04,GIBRUMBP
YFZ4XJECIRAO,6362,365.35,523.18,ONSMNAKU
63PY38208X6A,6207,388.8,571.15,GXAGGFBI
N5RJUWGCLDLJ,4553,366.64,457.2,ZXZRBVUV
K2U9EXBSFYKO,1087,46.69,64.67,TANXPDQQ
9D3T21QHN3MN,3159,441.64,679.24,FNSAXLCG
YZDC13JSFREX,742,41.31,71.92,GIBRUMBP
M3OZ36KGPXE4,2779,129.99,188.1,YIVQFZLU
TN1HY07CY31P,1729,136.79,193.97,NVCVUSTT
T96ABZXOPD9A,5768,369.22,491.8,DBGUCAJE
EJJI2E0DTDU5,5689,423.72,580.92,VIIDPXME
GRMJMJDZMOMM,3006,404.76,630.62,VCUMMSSB
Z8XWHMILSF3S,617,38.73,63.79,ZKUUKRBR
OHZO2UBFIFEA,4947,403.42,714.05,FNSAXLCG
2S5ID0PFAIOB,2166,108.13,171.93,STXXDNQZ
V866HMF5HOV7,5391,374.4,606.9,GNIJYLAB
B1BZNC5NYDA3,4629,380.92,545.48,ZXZRBVUV
2CZN6FPMJP92,1221,92.29,158.83,GIBRUMBP
0VH65BTIWOT2,2117,122.52,203.02,CIMIXMVK
4XE9UQAGODYY,1582,112.05,196.42,JKQRHISX
1ABYTOYOV3JD,1581,121.7,195.21,NBCKXSYD
38S0LVTD3MOB,631,48.35,69.82,VIIDPXME
BJ3SV93XS2AO,7049,400.75,725.76,EKYLYNIF
1NP54GR6MTO7,349,13.37,19.05,KVHNDYBZ
5HOQD34QVMUR,3217,400.75,579.48,UCBFAQDG
1X2VTPPZJCS3,7178,471.23,835.96,HUWQAVUH
0YP3FE8QUWGF,1589,121.7,170.5,NCJCTCKB
IB7QB0U9V3NF,163,9.09,16.64,WWILSOPV
6LV2LSRUOM4O,1240,112.05,201.35,KVHNDYBZ
6EW160ZY8TF3,3,0.59,0.83,FCZOBULH
8LYV7R7EA5EU,3657,426.46,478.49,GIBRUMBP
RET0CR37MKP9,2063,127.48,220.92,WWILSOPV
WCGUAZF5YD8M,630,31.86,55.88,KRSHWTGG
TKYG518KE50G,2823,105.03,179.08,OCPOEZVE
3DB3PHVMTQ4X,5751,472.66,730.26,UCBFAQDG
MBIV47PQGYC2,2370,129.99,236.06,ARBKBLYG
164B2CRGR7QT,3488,464.12,711.96,ZMRZDYHV
WMXBWXX47J9X,6033,352.59,639.95,UYLRXCIV
6CHBLO62QDPW,1859,98.2,124.12,FCZOBULH
J1LNJJ8RLSXJ,2874,121.7,226.36,IDGKAJJJ
2EESJ77RGJ4R,337,9.95,17.52,VIIDPXME
W2Y7ZJLEK01X,5644,366.64,522.46,IDGKAJJJ
Z9LT0VMCTUXP,5568,388.8,723.56,RFTNQGSK
CT7U11VSO818,3649,414.2,581.54,WWILSOPV
1LEZ71MC4N4A,1443,107.35,164.57,ZKUUKRBR
CF4HFIG6LNE3,4478,386.16,677.32,HFPVCJRL
C80JR803A3XF,1190,115.23,170.89,HFPVCJRL
WB17CB1FQ5WB,4796,443.03,748.72,BPFURQET
89JFRI8NA934,894,24.69,31.83,GRMSDYOC
1FA89YK5ZYR4,6608,391.44,638.05,FCZOBULH
A0PDQBZ7PDGR,6258,395.42,483.2,MFUBGGQI
X7TGJXDE5SWV,647,35.71,48.96,GRMSDYOC
G9X1FLH1XOT0,6656,388.8,543.54,ONSMNAKU
FFJ1MZGGQ30R,2285,118.45,161.09,NWUAPMSW
AS9KUK2ESLNO,6349,402.08,507.83,KVHNDYBZ
8QJP8ITHR6SM,823,37.21,66.46,QDAQXRXZ
33VKBHMP3JIE,2436,123.34,197.59,MFGBXQKF
V8HV90IWZNIQ,5041,377.0,545.14,OCPOEZVE
O2NIKD8ZY234,514,38.73,51.01,TANXPDQQ
AJZENHN7TT66,2277,120.89,164.05,EWZUFAKC
BY9U7BQQZ10R,5071,404.76,456.16,CVECQIAM
8WM8F44WW51T,1007,35.71,41.07,ARBKBLYG
OZ6KLSWC8SXC,2212,141.98,201.19,GIIXLRCH
OT31GWDEX6ZO,5128,418.27,649.99,ZMRZDYHV
0IA2D0QWZHSJ,5440,407.45,455.53,PQDCXBTE
KD8G89N4H541,1237,129.99,179.39,DBGUCAJE
5IA46CU7V9BE,5685,402.08,746.66,GIBRUMBP
CIJSSLGF7QZY,3435,400.75,472.88,VCUMMSSB
K1RU7N1X0JES,1038,42.37,65.33,CVECQIAM
VV819F8P5Z3Q,6444,365.35,411.38,KVHNDYBZ
7583041VKIPS,1955,108.91,148.23,MFUBGGQI
0SYTIIHPJ238,4173,392.76,510.2,GDVLVXYD
4QTP73AM61AZ,3604,406.1,666.41,JKQRHISX
35F280BOB0LP,4461,459.87,520.57,OCPOEZVE
KR5GLQC0WD1V,3947,420.99,746.84,DBGUCAJE
MBV2ECBG14Z2,4014,358.94,499.29,FNSAXLCG
B69P28ORT7DF,1102,129.16,156.15,GNIJYLAB
VIGHC61D0BJB,2531,121.7,184.13,ZEOUUSJW
0FXA2CSU9B08,4799,416.91,475.69,KVHNDYBZ
4SK3ULLM7W55,6980,395.42,677.35,RFTNQGSK
VM1DT0B1O02C,4718,388.8,646.57,CVECQIAM
S1S6YFBWJSBU,5715,391.44,675.23,TYOJTOMZ
KI12H6JIHF65,1967,133.37,230.46,UYLRXCIV
QGMBGXS05YY3,2315,112.85,207.19,CNJNFNTK
M3KEAKWF1OJD,5381,414.2,661.48,NWUAPMSW
TO7TIC0MOR7Q,3798,373.1,531.67,TANXPDQQ
CEJVMO9ST5DP,2314,95.23,175.13,VIIDPXME
NSVFBI115NY3,3933,406.1,726.92,EDBLMFTH
SFXWKIPDUIF7,365,12.08,14.19,MFUBGGQI
9CCIJ3HAXWW6,5959,403.42,495.0,GXAGGFBI
ABH8N3M37T5U,2272,129.16,162.1,BPFURQET
972126UBNGCJ,2571,109.69,136.02,NCJCTCKB
L0QMQW49UJNG,7017,429.2,475.12,JKQRHISX
8I5O9WEU1QGN,1414,121.7,163.08,KVHNDYBZ
QG2JMHLMA5D8,1798,135.93,205.12,GIBRUMBP
DLHX7SNQPNPD,7128,454.23,600.95,CIMIXMVK
64H8UWHSNX28,6909,391.44,730.43,EDBLMFTH
2TR3Y4OGZJ62,7250,347.53,418.43,FPFGSVTM
8LZRDQIKHUTU,6830,375.7,652.97,CVECQIAM
WP6NP8MDKZGB,4110,362.78,401.6,EDBLMFTH
S7OPOKQON6WJ,3788,412.84,541.65,EBBQNKMM
9CCXLO1BXQAH,288,11.45,18.15,DBGUCAJE
9O4GV21I66CD,1665,116.84,137.4,LAMXTHZE
Y9NX5QZ2R0QL,47,1.0,1.45,TANXPDQQ
MSPOX0L3RZ9S,1454,125.82,216.66,QDAQXRXZ
AEI4DVO9MT3J,6644,357.67,550.1,NCJCTCKB
BKS3VGIAJ9H5,3112,356.4,565.96,DBGUCAJE
Q17PATS4ED8A,2601,138.51,168.71,KVHNDYBZ
DD9KMZPMT41G,5244,410.14,751.38,NWUAPMSW
837XQ5CVG2J1,5922,399.41,705.76,FCZOBULH
0S7NJGSG9IXJ,800,43.97,67.01,ZVQVWANC
EOGOBLECX05V,2836,113.64,162.85,GIIXLRCH
4V7VDIOTDX0U,1928,128.32,160.66,WLJJEFNP
AYDWMBOJAA7H,154,7.73,10.69,LAMXTHZE
SKIDZV9MUMUD,3085,422.35,557.92,EBBQNKMM
3H5N1VLUQZM3,2076,147.24,233.08,WLJJEFNP
2Z9NLSKH8OQ1,3205,447.22,497.31,NTENOERP
C3QBWLOJGRCF,2743,147.24,170.5,QDAQXRXZ
2JWI6CQQOA40,4586,414.2,637.04,MFUBGGQI
BOT47EKNMZPU,5913,400.75,624.37,NBCKXSYD
388WDHRGJBMG,4464,400.75,583.89,ZKUUKRBR
C2G5HFRLKRW5,1819,120.89,224.13,FNSAXLCG
EOWFN2FD4CPO,6654,386.16,710.15,ONSMNAKU
2TRW6YP5ZLP1,4246,369.22,650.57,NRAPQGHO
EL9MP0V026XI,1495,124.17,216.68,VIIDPXME
C8ME77K05QIA,2284,122.52,140.65,NTENOERP
F7YMDWITH4GO,4702,394.09,598.62,GDVLVXYD
HI5D6W1Z06RE,2975,131.68,230.7,EQXLGHHJ
EH5UWDZ7AEP9,3644,408.79,528.97,MFUBGGQI
5S5OC1BE01KX,2176,133.37,164.71,EWZUFAKC
OSX7O9583RES,1061,41.84,64.98,RMSMOETA
GL22SEI4032U,5858,422.35,643.24,ISJDSKXJ
RWO0PK9CQM6C,6042,400.75,699.31,GIIXLRCH
Y5FSAT7RL3AS,84,1.91,2.73,ZKUUKRBR
ODU4ZQXB1UFF,2511,107.35,178.74,FPFGSVTM
YW0C5X95QAD3,3304,370.51,583.92,ZVQVWANC
P53N8UUFSWET,6277,333.79,601.82,XBJKPDKC
VT1V2853TA5N,7161,434.71,763.35,NVCVUSTT
WV87SBKB532I,1984,117.64,205.87,EQXLGHHJ
KFIAV30J70EQ,4157,416.91,571.58,NVCVUSTT
MHPN7HJKOHE2,3380,396.75,449.52,OCPOEZVE
6ZHG0RTMDCPX,5536,440.25,787.61,NRAPQGHO
03TNGA70C1VC,3925,390.12,683.1,EKYLYNIF
ZHTD4NW4I1LB,3862,408.79,612.78,TYOJTOMZ
YL5UZ1ULBCRI,4799,400.75,567.86,RMSMOETA
7MCHT5U62062,5467,402.08,634.08,UXPYBZTF
RQ2NR96XT1JJ,340,9.95,16.96,TYOJTOMZ
PKARU0YAGM48,7015,438.86,682.87,EQXLGHHJ
JH6OB72KQ16M,7079,426.46,694.28,HFPVCJRL
HYY0P6D6DD3G,1227,120.89,157.76,GIIXLRCH
203A45FFTERQ,3924,418.27,700.6,FPFGSVTM
MCQTXDDL97L6,6777,396.75,741.13,UYLRXCIV
OBU20MFKKHKK,3812,419.63,745.26,HFPVCJRL
ZI5GP5D3M90A,296,12.08,14.36,NTENOERP
VLTPHTFILW35,3224,375.7,597.36,VCUMMSSB
SHK429KHM918,3380,457.04,613.35,EBBQNKMM
KCVQN61REOW8,3196,455.63,676.15,EBBQNKMM
KGRLWITV13IU,3684,386.16,627.51,BPFURQET
0RUJ3YSSHXUO,2231,127.48,168.02,WWILSOPV
AJBXF0CLQW3S,4323,394.09,553.3,VIIDPXME
BSPPS6X0JXT6,5774,387.48,622.68,GXAGGFBI
16OODKN9ZRCH,1684,137.65,200.14,GNIJYLAB
VUSVE45EDXES,1714,113.64,156.14,NVCVUSTT
NOVMYNHNJGAI,3027,386.16,506.64,OCPOEZVE
BGEKU6Q3KSFR,3657,448.62,744.26,NTENOERP
SZ8FB9GLUBLR,6454,404.76,506.35,JKQRHISX
8ER54K6FZYHN,532,45.05,82.94,YIVQFZLU
QOPWXMD1LD7D,4680,379.61,563.34,CIMIXMVK
6VL8X8N2PPDC,4807,352.59,555.68,EBBQNKMM
DR7Y5W9N0C3G,5953,367.93,699.07,IDGKAJJJ
MSCSLNVUGIB0,4387,386.16,620.95,NVCVUSTT
IAHFN7QPK7T3,3587,352.59,546.51,GXAGGFBI
Q7YTVNN8CBMS,1786,112.85,194.21,RMSMOETA
PQJCIT6K2IO1,799,41.31,61.63,MFUBGGQI
YCNY5BPMEWFT,495,43.97,74.79,UXPYBZTF
C40JOSEZQS6C,5825,391.44,702.24,HUWQAVUH
VT8MRCX55DJH,6022,353.85,407.64,GIIXLRCH
41ZJFGM7NFI4,3236,445.82,710.64,RFTNQGSK
UKPZP76Q68B0,6898,369.22,505.09,HFPVCJRL
IK95QM09SAOS,5750,418.27,673.83,RMSMOETA
SLEXY33TTUW4,1549,118.45,152.56,RMSMOETA
2TS79WV5BAO1,4523,396.75,494.35,GIIXLRCH
J7ISD7Y96XP2,7120,362.78,533.65,JKQRHISX
EIX9UVJAZA8T,1862,129.16,216.21,GIBRUMBP
3RDIKVHRLGEK,6752,454.23,681.8,JKQRHISX
L315GIONR2RQ,6139,353.85,532.54,NWUAPMSW
TWDQCH15I1OO,7240,377.0,632.61,STXXDNQZ
GECBY71NBROR,1472,140.24,161.28,NRAPQGHO
6UB5F7FNHWKL,5865,408.79,695.35,STXXDNQZ
9MI54UPAQ8V9,2344,93.75,129.94,TYOJTOMZ
6ULQUPW45PO2,3434,375.7,591.35,EKYLYNIF
ZXBUQDAB6J14,4095,411.49,667.44,ZEOUUSJW
YZSDCBF3HQYZ,1755,112.05,146.23,EBBQNKMM
QE8AOH4NSCO5,4956,392.76,659.44,GIIXLRCH
N9CER9J438IZ,1338,116.04,145.63,NTENOERP
73P2JDTKA5VV,3214,375.7,706.69,EDLOOHTK
5IWDGJXZQBLN,6767,447.22,695.87,VIIDPXME
ZMYZX6Z37NAY,3834,371.8,589.3,RMSMOETA
NUB6WIMRSA5A,2499,97.45,131.36,PQDCXBTE
ME2R2BGUY8GA,4475,394.09,667.19,MFGBXQKF
WMUYPOAPL711,2614,116.84,215.69,ARBKBLYG
OR35VXY61GOO,1853,110.48,150.81,UYLRXCIV
ZZSQ6VP8SEAM,3285,373.1,623.45,EQXLGHHJ
JYTMYJ706SBE,240,13.04,21.75,HUWQAVUH
MJ0BY9U7SF5Q,3816,412.84,490.04,MFUBGGQI
WQ1ZCI5OQRV2,5922,431.95,739.07,ZEOUUSJW
NUSPFPEP5CE4,838,41.31,45.48,XBJKPDKC
84AEYWRCCNJU,4803,366.64,592.12,EQXLGHHJ
2IG487RPQYQN,4678,335.03,452.96,EDLOOHTK
HOONE9A9QSJZ,2676,101.97,159.18,NRAPQGHO
QI6IHRTKP50J,4604,408.79,603.78,JKQRHISX
HIXS3VHALB9O,3672,408.79,457.84,JKQRHISX
B1K26VHKDHV6,4343,373.1,513.39,XBJKPDKC
H4KVAFHJGPEW,6609,461.28,548.92,WWILSOPV
J9O7NU8R2BBR,3205,434.71,775.09,VCUMMSSB
LFX7FBXQIHX7,7215,433.33,802.53,ONSMNAKU
EB7KZPW1QG08,4025,395.42,633.46,KVHNDYBZ
E3UWSMB39BMR,7069,374.4,567.22,FREEBJJB
K3DA7J4CC7XP,3968,436.09,790.2,TYOJTOMZ
TIDSB75KDT51,3915,400.75,614.75,EWZUFAKC
V6RZRPXGDJXT,6482,388.8,722.39,FREEBJJB
A2WV3HQ2OJ44,4865,380.92,572.14,FCZOBULH
RG1PD4LS83BI,5971,382.22,663.92,TANXPDQQ
V4O0ULBUPNQQ,621,47.24,83.8,ZKUUKRBR
V65AWA4XIIIR,4719,436.09,643.67,ZXZRBVUV
A556H46VOIE2,2100,133.37,164.71,GNIJYLAB
MKRL16EQOWVB,4694,391.44,711.25,TYOJTOMZ
XTQSK26DP63H,3615,391.44,580.9,RMSMOETA
5MC4XUYINDR7,2704,117.64,144.7,NRAPQGHO
9YYZFCMW5D4Z,7173,399.41,722.53,DOOBGRTI
0BQ2FKQNZBFR,5879,338.76,432.6,FREEBJJB
JXIAGD31LUFA,5000,418.27,557.55,GNIJYLAB
XOPUAST6BM9H,1953,104.27,151.61,FCZOBULH
7W65VYNOA2C4,3947,459.87,536.21,ONSMNAKU
DEIHIJ4IMXPH,713,38.73,67.0,EQXLGHHJ
D52JP8G4NNXN,1837,132.53,230.34,UYLRXCIV
SIGUC6A2B207,5933,361.5,486.58,NCJCTCKB
3RNHU55AWZUG,2625,112.05,184.77,ZXZRBVUV
S7P776E6V11H,2411,142.85,162.71,TYOJTOMZ
RLZ91KYA8EV8,4478,390.12,563.72,VCUMMSSB
44VH82Y2I3L9,597,29.08,41.12,TYOJTOMZ
HYLTNW63F9HK,4353,392.76,597.39,EKYLYNIF
T91DI25JRMGS,4609,382.22,499.94,OCPOEZVE
I4Y9FADGVU45,4530,400.75,574.68,IDGKAJJJ
SSU6NDZ4I0DN,4900,392.76,614.28,ZKUUKRBR
7LC062347XQE,4887,348.79,591.55,FCZOBULH
EZ4ESTZHGKGM,2763,116.84,155.86,GIIXLRCH
Z5MWW0Y0VOLG,3248,378.3,631.0,EDBLMFTH
QEAJHETLQGLK,7186,384.85,675.8,GIIXLRCH
OE1BBXRT7FV8,3003,388.8,431.96,XBJKPDKC
QLM42EBJRYQ7,5388,431.95,604.73,XBJKPDKC
X1L4IA89TT8D,6417,396.75,744.7,WWILSOPV
KGTXPKY3IH0S,3331,392.76,736.82,KRSHWTGG
6X91G66FG5KJ,5160,391.44,506.13,YIVQFZLU
5OOUTGZ2YQU3,2907,125.82,163.69,EDLOOHTK
J5TEOYVCNQTQ,7050,399.41,721.73,TANXPDQQ
KMRUNSMXVMXY,3939,430.58,620.47,ARBKBLYG
HCDFQ7HGOIIT,4434,416.91,765.45,NWUAPMSW
XXESA3I07KAG,338,12.72,14.35,NCJCTCKB
I5VQ8RZE8YET,2447,129.16,194.77,FPFGSVTM
LIG1RWJ0S4KK,6876,430.58,790.54,EKYLYNIF
CUY8HWPRBOSG,4400,414.2,728.16,TYOJTOMZ
MHELTJR2KLY9,6996,399.41,681.39,EBBQNKMM
W3RDEYWRZQ3G,5588,426.46,782.98,UYLRXCIV
KCRDJR1YD8Y2,3514,371.8,527.96,FREEBJJB
Q8JXP4SB5ZLW,986,42.37,49.62,LAMXTHZE
XG7NU7M5FMRZ,797,44.51,59.02,STXXDNQZ
NOP06BZ4RPZN,6790,400.75,652.02,VIIDPXME
DZQ9FRGTEPFM,5831,423.72,588.12,EDLOOHTK
EM7BL2AG6149,5125,408.79,570.26,RMSMOETA
W3ZYEFIFLULI,989,35.22,43.53,FPFGSVTM
75NU1X7ZUGTQ,3121,395.42,702.27,YIVQFZLU
6V8UNKC4KAEB,2749,134.22,192.34,GXAGGFBI
DTCHGKJQGSWV,4987,377.0,584.73,KVHNDYBZ
KQDRMPKXMRCA,5244,362.78,576.09,EDBLMFTH
NW6XLSLBT1DQ,5984,360.22,674.33,VIIDPXME
E9OUWJUZ9DXQ,3941,440.25,702.64,DBGUCAJE
KKMHGL2OK6X5,5065,369.22,544.23,ZEOUUSJW
ZWQRY5C18GKW,543,35.71,42.42,GNIJYLAB
8ECB58QVCSUD,5625,434.71,511.65,ZKUUKRBR
KNQXHRYGUGEQ,2852,111.27,203.74,HFPVCJRL
B6AHD3ZZ70TQ,2275,120.89,173.84,GIBRUMBP
W4T8MHGHSN1B,4564,418.27,655.01,NRAPQGHO
6ARVICZ2V7PW,2319,124.99,229.86,ZVQVWANC
ISUJ2C7XEDHS,3963,388.8,705.28,ARBKBLYG
468P2FLA2UIU,1224,123.34,163.06,JKQRHISX
3PGX90DVVP84,3222,408.79,776.7,KRSHWTGG
7MZMNANFMHMD,4599,365.35,468.38,CGYSSCHR
AZ60AOZQ3PO5,203,12.08,13.55,ARBKBLYG
JMTLNX1IY44G,6959,379.61,618.38,CIMIXMVK
GF9K008ZHE79,4939,427.83,755.55,GXAGGFBI
ORS4AVD72V03,2559,113.64,182.39,ZMRZDYHV
VAU0KG7KODW8,3510,425.09,519.03,RFTNQGSK
C4S7RFBWR8FR,3528,395.42,739.83,NTENOERP
GSANQ8QN6QPR,5546,462.7,721.35,ISJDSKXJ
I32067OY0J7Q,4945,398.08,462.17,UXPYBZTF
OLRHI82UEA1Q,2681,120.07,182.39,NVCVUSTT
B1J930Z9IHST,4672,387.48,664.92,FNSAXLCG
2WAHQJRS5A8O,2441,119.26,149.08,EDLOOHTK
SQ4RWH7MB1ZR,5548,390.12,460.34,KVHNDYBZ
7LWU8DGP4B2P,1754,147.24,267.83,CVECQIAM
JN11T7Z1BXH3,87,5.98,9.26,NCJCTCKB
2BV21AUC6OWN,2316,127.48,151.06,ZVQVWANC
NTDE05I604OA,728,52.33,68.55,DBGUCAJE
GUXHICUGNF6A,1941,134.22,218.51,ISJDSKXJ
8Z5F7K1P000R,6401,379.61,670.01,EDLOOHTK
OYFUHJ25DWC2,393,8.81,14.68,TANXPDQQ
YICLE3GIOLYN,5328,374.4,594.55,GIIXLRCH
1AGWWIITAJ3R,5024,434.71,769.44,GIIXLRCH
5M2J5E2O6ND7,1025,38.22,58.44,ZMRZDYHV
XHHI5IMI7FWI,3283,420.99,546.02,YIVQFZLU
KIBBL6F8HD51,3116,350.05,392.06,MFUBGGQI
99UMRTKH1KRX,6949,386.16,666.13,JKQRHISX
TW771LWXHZQY,591,40.27,57.63,NCJCTCKB
2P49H3FVQVK3,3269,418.27,571.36,LAMXTHZE
IQ92VJ5ZPQX7,2065,134.22,163.48,CNJNFNTK
1UAGGWG3KV2U,5361,390.12,621.07,EBBQNKMM
BUYLSUF7JL4E,4095,371.8,609.01,ZKUUKRBR
CV5YWP1DQ6UE,21,1.91,3.18,EKYLYNIF
E2BD59E1MFMI,1688,117.64,139.4,LAMXTHZE
RLP9IHOFM04K,3904,403.42,582.54,XBJKPDKC
1N0WU8W10U0Z,1497,127.48,218.37,NRAPQGHO
YVW7UDJOILAI,222,14.71,24.49,GIBRUMBP
ZJIHRIFDNP0O,6173,400.75,646.01,EDBLMFTH
QY37J6BJKYMP,1439,94.49,165.45,PQDCXBTE
R5KJ8O250T98,6440,388.8,486.78,ZXZRBVUV
KYNHCT2YJVEV,6491,375.7,631.18,GNIJYLAB
DYZZ0V7NRNAK,2309,125.82,205.97,EWZUFAKC
I5FMPLR4B171,1559,129.16,213.24,MFGBXQKF
AMI3K7O7BHHX,5333,388.8,715.78,RMSMOETA
98N0HECZXKVG,4276,415.55,534.81,HUWQAVUH
TVQC59Q0RNPM,4667,346.27,474.04,WWILSOPV
488ZPQWB1BWJ,6164,377.0,566.25,UYLRXCIV
L07UYYDV0N7Q,2587,105.03,125.72,PQDCXBTE
GL17H3KD096V,5332,459.87,697.62,DOOBGRTI
XPOP2F1ARRE9,3690,450.02,778.53,EKYLYNIF
3SNKGHYSNAEO,5211,378.3,558.75,EDBLMFTH
X6XSAN7VDF17,4044,423.72,477.96,QDAQXRXZ
OWEOW24HABFC,3373,407.45,561.87,FNSAXLCG
BC020BWXLFS4,1589,119.26,158.97,NWUAPMSW
K68AN7694WSU,4388,418.27,792.62,ONSMNAKU
4WLR2EQUZCXU,5643,371.8,462.89,QDAQXRXZ
QSWP7MJBGSK5,851,37.21,45.62,UCBFAQDG
78Q5TZEHD8VN,6086,355.12,578.85,NVCVUSTT
5YFQZMSKMYZS,2207,102.74,173.43,NWUAPMSW
76GLA10APGNZ,4530,416.91,718.75,CIMIXMVK
O4SFYJP6GJCT,2534,135.93,156.59,EKYLYNIF
MW7LH3P2O3X3,3636,422.35,750.94,GXAGGFBI
QNKVQ02K4R0K,6665,362.78,451.66,BPFURQET
SOZRU4DV4M7J,4908,396.75,747.48,DBGUCAJE
3IDVT7OJ00SU,4056,382.22,518.29,GXAGGFBI
0C6958RL0MBV,2553,125.82,199.05,UCBFAQDG
P9CHJ5V5D02K,224,12.08,14.05,QDAQXRXZ
73Y24H4SLGRC,3007,388.8,559.48,RMSMOETA
I7VU1POQT63Q,1251,99.7,170.99,NWUAPMSW
HZO3J7ROU401,1086,42.37,71.9,WLJJEFNP
LQLN1WMY7WRX,5832,436.09,513.28,ZXZRBVUV
XMVFFHOB6LH1,2273,120.07,140.24,CIMIXMVK
BQ5QBUX42T9Q,5160,430.58,763.42,JKQRHISX
ZR3J8E9QHNKV,6381,384.85,602.29,KVHNDYBZ
6EYW59S4DYK4,6655,332.55,503.48,STXXDNQZ
FBJ40IRC9WRC,1093,33.76,56.45,GIIXLRCH
UYCBNG663F9P,2078,121.7,194.23,GIIXLRCH
GHD3R68D64B6,5412,406.1,653.01,EWZUFAKC
10QN62ZEIEKW,3294,433.33,500.93,CNJNFNTK
